ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P410AA,P410AB,P410AE,OMICAP400A
2014.0,24,TUMBES,01,TUMBES,02,CORRALES,00014,00051,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,Red pública,00
2014.0,24,TUMBES,01,TUMBES,02,CORRALES,00014,00051,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,3.0,Red pública,00
2014.0,20,PIURA,05,PAITA,06,TAMARINDO,00081,00002,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,10.0,Río/riachuelo,00
2014.0,20,PIURA,05,PAITA,06,TAMARINDO,00081,00002,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,15.0,Río/riachuelo,00
2014.0,20,PIURA,05,PAITA,04,COLAN,00101,00073,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,20,PIURA,05,PAITA,04,COLAN,00110,00085,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,72.0,Cisterna,00
2014.0,20,PIURA,05,PAITA,04,COLAN,00110,00089,3,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,65.0,Cisterna,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00238,00118,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,4.0,Red pública,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00238,00118,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,Red pública,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00238,00118,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,3.0,Red pública,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00238,00118,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00238,00118,4,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,1.0,Red pública,00
2014.0,20,PIURA,06,SULLANA,01,SULLANA,00240,00054,5,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,5.0,Cisterna,00
2014.0,20,PIURA,04,MORROPON,05,MORROPON,00877,00051,1,EMPRESAS,Censal,Completa,COSTA,,1.2574257,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,3.0,Río/riachuelo,00
2014.0,20,PIURA,04,MORROPON,04,LA MATANZA,00896,00001,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,,,99
2014.0,20,PIURA,01,PIURA,01,PIURA,01045,00076,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,72.0,Pozo,00
2014.0,20,PIURA,01,PIURA,05,CATACAOS,01052,00095,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,6.0,Red pública,00
2014.0,20,PIURA,01,PIURA,05,CATACAOS,01052,00123,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,15.0,Pozo,00
2014.0,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,01301,00897,8,EMPRESAS,Muestral,Completa,COSTA,,5.7039711,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01571,00109,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Pozo,00
2014.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01572,00048,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Pozo,00
2014.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,00095,1,GRANJAS AVÍCOLAS,Muestral,Incompleta,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,,,99
2014.0,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01673,00028,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,6.0,Pozo,00
2014.0,14,LAMBAYEQUE,02,FERREÑAFE,04,MANUEL ANTONIO MESONES MURO,01673,00028,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,15.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,11,PICSI,01694,00011,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,20,TUMAN,01696,00115,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,15,SAÑA,01747,00073,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,5.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00004,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00020,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,18,POMALCA,01760,00021,4,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Red pública,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,01,CHICLAYO,01761,00075,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,4.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01768,00090,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,06,LA VICTORIA,01768,00127,2,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,11.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01783,00102,1,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,2.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,08,MONSEFU,01789,00096,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,4.0,Pozo,00
2014.0,14,LAMBAYEQUE,01,CHICLAYO,07,LAGUNAS,01800,00118,1,EMPRESAS,Muestral,Completa,COSTA,,5.7039711,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02148,00182,2,GRANJAS Y ESTABLOS,Censal,Completa,SELVA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,10.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02148,00182,2,GRANJAS Y ESTABLOS,Censal,Completa,SELVA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,5.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02478,00013,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,manantial,00
2014.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02478,00013,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,5.0,manantial,00
2014.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02767,00067,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,06,CAJAMARCA,13,SANTA CRUZ,01,SANTA CRUZ,03548,00141,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03870,00244,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÑADA,04067,00021,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,manantial,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,11,NAMORA,04142,00069,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04194,00131,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04213,00112,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,manantial,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04213,00112,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,manantial,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,00079,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,00079,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,10.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,00079,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,4.0,Red pública,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04256,00098,2,GRANJAS AVÍCOLAS,Censal,Completa,SIERRA,,1.1649485,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,9.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04256,00098,2,GRANJAS AVÍCOLAS,Censal,Completa,SIERRA,,1.1649485,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,7.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,01,CAJAMARCA,04,COSPAN,04290,00119,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,14.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,03,CELENDIN,10,SUCRE,04606,00045,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,manantial,00
2014.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,00078,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Red pública,00
2014.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,00078,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04778,00110,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04874,00017,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,1.0,Río/riachuelo,00
2014.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04946,00074,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Red pública,00
2014.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04983,00034,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,manantial,00
2014.0,01,AMAZONAS,03,BONGARA,07,JAZAN,05393,00088,1,GRANJAS Y ESTABLOS,Censal,Completa,SELVA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,9.0,manantial,00
2014.0,01,AMAZONAS,05,LUYA,09,LUYA,05434,00128,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,3.0,manantial,00
2014.0,01,AMAZONAS,01,CHACHAPOYAS,01,CHACHAPOYAS,05494,00135,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Río/riachuelo,00
2014.0,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,05511,00010,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,2.0,Río/riachuelo,00
2014.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,01,SAN NICOLAS,05551,00028,2,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,26.0,Red pública,00
2014.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,04,HUAMBO,05558,00115,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,50.0,Red pública,00
2014.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,04,HUAMBO,05558,00115,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,4.0,Red pública,00
2014.0,16,LORETO,01,MAYNAS,01,IQUITOS,05947,00113,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,16,LORETO,01,MAYNAS,01,IQUITOS,05949,00051,2,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,10.0,Pozo,00
2014.0,16,LORETO,04,MARISCAL RAMÓN CASTILLA,01,RAMON CASTILLA,06069,00051,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Pozo,00
2014.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,06190,00120,1,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,6.0,Pozo,00
2014.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00129,1,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Red pública,00
2014.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00133,2,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Pozo,00
2014.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06195,00145,4,GRANJAS AVÍCOLAS,Muestral,Completa,SELVA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,2.0,Pozo,00
